basin,product,peak_timing,missed_peaks,mape_peak
02053800,CHIRPS,0.49295774647887325,0.5915492957746479,41.275737153501254
02053800,MSWEP,0.4084507042253521,0.4084507042253521,39.66249868821905
02055100,CARAVAN,0.6571428571428571,0.6571428571428571,56.96467879358662
02055100,CHIRPS,0.6,0.5142857142857142,45.33406989324474
02055100,MSWEP,0.4714285714285714,0.38571428571428573,34.78768184252071
02064000,CARAVAN,0.9154929577464789,0.5774647887323944,63.20312324207226
02064000,CHIRPS,0.6619718309859155,0.5492957746478874,44.907012326820904
02064000,MSWEP,0.43661971830985913,0.39436619718309857,39.73136167746727
02065500,CARAVAN,0.8260869565217391,0.5428571428571428,66.08390384373506
02065500,CHIRPS,0.6086956521739131,0.5571428571428572,44.77901011281731
02065500,MSWEP,0.5507246376811594,0.3142857142857143,40.89093377231272
02081500,CARAVAN,0.9305555555555556,0.7397260273972602,62.87981400640125
02081500,CHIRPS,0.5833333333333334,0.6027397260273972,42.566198028168394
02081500,MSWEP,0.4583333333333333,0.5068493150684932,44.75978929390181
02082950,CARAVAN,0.7794117647058824,0.6714285714285714,66.18801419119335
02082950,CHIRPS,0.7058823529411765,0.5285714285714286,50.8354844296386
02082950,MSWEP,0.7647058823529411,0.4142857142857143,46.46465604138121
02092500,CARAVAN,0.8115942028985508,0.5797101449275363,61.52650014837293
02092500,CHIRPS,0.4927536231884058,0.43478260869565216,40.59754922092673
02092500,MSWEP,0.37681159420289856,0.2753623188405797,37.54311413867303
02108000,CARAVAN,0.5942028985507246,0.6428571428571429,56.02430547013453
02108000,CHIRPS,0.4492753623188406,0.4857142857142857,38.17533528725376
02108000,MSWEP,0.2898550724637681,0.35714285714285715,38.536105689323485
02118500,CARAVAN,0.6376811594202898,0.5857142857142857,57.08341937749154
02118500,CHIRPS,0.30434782608695654,0.6428571428571429,39.13936905474171
02118500,MSWEP,0.3188405797101449,0.42857142857142855,34.35618001570184
02125000,CARAVAN,0.803030303030303,0.6515151515151515,63.35273750287178
02125000,CHIRPS,0.5454545454545454,0.4696969696969697,43.03663772808849
02125000,MSWEP,0.5151515151515151,0.5,38.39134682150941
02140991,CARAVAN,0.6119402985074627,0.5441176470588235,53.34613897337023
02140991,CHIRPS,0.373134328358209,0.5147058823529411,41.61870733032466
02140991,MSWEP,0.34328358208955223,0.3382352941176471,32.03665514276427
02143040,CARAVAN,0.39705882352941174,0.6376811594202898,50.00964156838242
02143040,CHIRPS,0.22058823529411764,0.391304347826087,35.18303166132981
02143040,MSWEP,0.27941176470588236,0.42028985507246375,27.016378284735882
02193340,CARAVAN,0.7391304347826086,0.6428571428571429,67.59009691796348
02193340,CHIRPS,0.5652173913043478,0.38571428571428573,49.16465294775848
02193340,MSWEP,0.6521739130434783,0.44285714285714284,51.007960011012365
02202600,CARAVAN,0.7846153846153846,0.5606060606060606,60.78450300156961
02202600,CHIRPS,0.5384615384615384,0.5909090909090909,41.28925285692591
02202600,MSWEP,0.5846153846153846,0.36363636363636365,38.48546046104855
02212600,CARAVAN,0.782608695652174,0.7464788732394366,64.16051818063451
02212600,CHIRPS,0.5652173913043478,0.5915492957746479,45.26837201411134
02212600,MSWEP,0.5072463768115942,0.5492957746478874,41.220742896277436
02215100,CARAVAN,0.8714285714285714,0.6901408450704225,65.74904291139106
02215100,CHIRPS,0.8,0.4507042253521127,46.67670232780768
02215100,MSWEP,0.45714285714285713,0.5352112676056338,45.81519555092032
02216180,CARAVAN,1.0895522388059702,0.6029411764705882,74.9892177985201
02216180,CHIRPS,0.746268656716418,0.5882352941176471,49.85317726745118
02216180,MSWEP,0.6268656716417911,0.5882352941176471,51.463551391165886
02221525,CARAVAN,0.6376811594202898,0.7714285714285715,66.90208699189847
02221525,CHIRPS,0.5072463768115942,0.6428571428571429,46.77462451355947
02221525,MSWEP,0.4057971014492754,0.4714285714285714,34.85206969090049
02231000,CARAVAN,1.0714285714285714,0.5774647887323944,65.12935130060058
02231000,CHIRPS,0.5142857142857142,0.5915492957746479,45.93579830990648
02231000,MSWEP,0.5571428571428572,0.43661971830985913,42.08496949621435
02246000,CARAVAN,0.5671641791044776,0.5671641791044776,60.161509220676635
02246000,CHIRPS,0.5074626865671642,0.6119402985074627,42.8123414758073
02246000,MSWEP,0.47761194029850745,0.43283582089552236,42.35908898150547
02296500,CARAVAN,0.7058823529411765,0.6521739130434783,61.498822160197456
02296500,CHIRPS,0.7205882352941176,0.43478260869565216,44.64455164228842
02296500,MSWEP,0.5294117647058824,0.463768115942029,42.080796711361536
02297310,CARAVAN,0.6521739130434783,0.6142857142857143,54.27501406066154
02297310,CHIRPS,0.463768115942029,0.5428571428571428,45.7055041572727
02297310,MSWEP,0.2318840579710145,0.45714285714285713,27.944828696181258
02298123,CARAVAN,1.0,0.5882352941176471,63.91788219241216
02298123,CHIRPS,0.7538461538461538,0.5147058823529411,48.40818163632293
02298123,MSWEP,0.5692307692307692,0.29411764705882354,43.81240407215354
02298608,CARAVAN,0.6231884057971014,0.704225352112676,59.561887706951424
02298608,CHIRPS,0.5942028985507246,0.5915492957746479,48.121706485661626
02298608,MSWEP,0.18840579710144928,0.4507042253521127,23.51855677790011
02299950,CARAVAN,0.5,0.8142857142857143,60.96951151329391
02299950,CHIRPS,0.35714285714285715,0.5857142857142857,45.569452387247544
02299950,MSWEP,0.21428571428571427,0.2714285714285714,28.041414975153998
02300700,CARAVAN,0.37681159420289856,0.7323943661971831,60.18007064518355
02300700,CHIRPS,0.463768115942029,0.5492957746478874,44.08853041420991
02300700,MSWEP,0.2028985507246377,0.6338028169014085,42.05748254468355
02342933,CARAVAN,1.0285714285714285,0.5675675675675675,74.57241695311275
02342933,CHIRPS,0.5714285714285714,0.4594594594594595,42.593520598953354
02342933,MSWEP,0.5857142857142857,0.2972972972972973,46.42221042259155
02349900,CARAVAN,0.9295774647887324,0.7397260273972602,66.45805687095618
02349900,CHIRPS,0.7746478873239436,0.4383561643835616,46.48160740589851
02349900,MSWEP,0.5070422535211268,0.5068493150684932,45.07842337006738
02350900,CARAVAN,0.7857142857142857,0.7361111111111112,66.73572794333558
02350900,CHIRPS,0.3142857142857143,0.4583333333333333,42.20227101178745
02350900,MSWEP,0.5,0.3333333333333333,41.80115326593947
02361000,CARAVAN,0.7681159420289855,0.6197183098591549,72.51203327984396
02361000,CHIRPS,0.5797101449275363,0.4084507042253521,39.05252220009431
02361000,MSWEP,0.391304347826087,0.4084507042253521,41.18209376002577
02363000,CARAVAN,0.7671232876712328,0.6712328767123288,70.43519983735119
02363000,CHIRPS,0.4383561643835616,0.4520547945205479,37.97823982437303
02363000,MSWEP,0.3424657534246575,0.3972602739726027,38.533617648626816
02371500,CARAVAN,0.6197183098591549,0.6338028169014085,63.31510215100875
02371500,CHIRPS,0.323943661971831,0.5492957746478874,35.027557577457216
02371500,MSWEP,0.4788732394366197,0.4084507042253521,40.39961141731622
02372250,CARAVAN,0.6571428571428571,0.6111111111111112,66.0511640480055
02372250,CHIRPS,0.5285714285714286,0.3888888888888889,39.112552475701285
02372250,MSWEP,0.45714285714285713,0.3611111111111111,40.02915442459907
02374500,CARAVAN,1.0,0.6142857142857143,73.49131700282014
02374500,CHIRPS,0.6231884057971014,0.4714285714285714,46.60673263524368
02374500,MSWEP,0.6666666666666666,0.3142857142857143,47.35568838733894
02381600,CARAVAN,0.7101449275362319,0.6666666666666666,59.73103821989063
02381600,CHIRPS,0.5507246376811594,0.463768115942029,42.43257343128175
02381600,MSWEP,0.42028985507246375,0.5072463768115942,41.70377142258344
02395120,CARAVAN,0.8428571428571429,0.6714285714285714,65.01049992510549
02395120,CHIRPS,0.6142857142857143,0.6,42.144920329734575
02395120,MSWEP,0.44285714285714284,0.4,45.18324713748803
02415000,CARAVAN,1.2647058823529411,0.6,73.68161294372999
02415000,CHIRPS,0.6617647058823529,0.6142857142857143,50.76002596494775
02415000,MSWEP,0.5441176470588235,0.44285714285714284,41.336452834851094
02427250,CARAVAN,1.0,0.6428571428571429,72.45917470139057
02427250,CHIRPS,0.6142857142857143,0.45714285714285713,45.1459017826241
02427250,MSWEP,0.6,0.37142857142857144,44.67907169320773
02450250,CARAVAN,0.5606060606060606,0.7424242424242424,57.38205056675299
02450250,CHIRPS,0.3484848484848485,0.4090909090909091,30.168147896685138
