basin,product,peak_timing,missed_peaks,mape_peak
08070200,CHIRPS,0.3387096774193548,0.4603174603174603,42.60649431262705
08070200,MSWEP,0.41935483870967744,0.4603174603174603,42.590754216207806
08082700,CARAVAN,0.7424242424242424,0.6911764705882353,65.44516996109554
08082700,CHIRPS,0.45454545454545453,0.4852941176470588,54.24347163119513
08082700,MSWEP,0.3939393939393939,0.4117647058823529,43.60794206463647
08086212,CARAVAN,0.6470588235294118,0.5714285714285714,51.57391046333615
08086212,CHIRPS,0.38235294117647056,0.37142857142857144,36.61524333869797
08086212,MSWEP,0.25,0.2857142857142857,31.59547172916129
08086290,CARAVAN,0.835820895522388,0.6231884057971014,60.796990224398726
08086290,CHIRPS,0.3880597014925373,0.37681159420289856,44.5944248535118
08086290,MSWEP,0.31343283582089554,0.3333333333333333,36.124952025608195
08101000,CARAVAN,0.640625,0.6461538461538462,57.75774317851822
08101000,CHIRPS,0.484375,0.5230769230769231,34.416456941075154
08101000,MSWEP,0.40625,0.46153846153846156,33.272464294280994
08104900,CARAVAN,0.5573770491803278,0.6363636363636364,54.25700240344634
08104900,CHIRPS,0.32786885245901637,0.48484848484848486,40.64299747476343
08104900,MSWEP,0.3442622950819672,0.3939393939393939,34.51839047705576
08150800,CARAVAN,0.65625,0.696969696969697,61.43556364830762
08150800,CHIRPS,0.359375,0.3333333333333333,45.84816455685423
08150800,MSWEP,0.234375,0.3484848484848485,35.7187707292369
08158700,CARAVAN,0.6774193548387096,0.5857142857142857,60.398140650411335
08158700,CHIRPS,0.532258064516129,0.4714285714285714,46.53675932683633
08158700,MSWEP,0.45161290322580644,0.4857142857142857,44.67885936494988
08158810,CARAVAN,0.6935483870967742,0.5223880597014925,61.03711048114289
08158810,CHIRPS,0.6290322580645161,0.4626865671641791,42.12868483856508
08158810,MSWEP,0.46774193548387094,0.5671641791044776,47.29838452062381
08164300,CARAVAN,0.71875,0.6,72.15088471621411
08164300,CHIRPS,0.453125,0.35384615384615387,48.50036588791789
08164300,MSWEP,0.3125,0.23076923076923078,29.318808692761642
08164600,CARAVAN,0.7692307692307693,0.6617647058823529,69.56564431477194
08164600,CHIRPS,0.6461538461538462,0.5,45.710570444630086
08164600,MSWEP,0.38461538461538464,0.35294117647058826,36.95338424917585
08165300,CARAVAN,0.8095238095238095,0.6363636363636364,61.40121370211422
08165300,CHIRPS,0.47619047619047616,0.3333333333333333,44.23471171472436
08165300,MSWEP,0.3333333333333333,0.3787878787878788,39.44401282337999
08171300,CARAVAN,0.609375,0.6428571428571429,59.34812437547179
08171300,CHIRPS,0.375,0.38571428571428573,41.7252093088588
08171300,MSWEP,0.3125,0.18571428571428572,34.29309329208605
08175000,CARAVAN,0.8095238095238095,0.6176470588235294,64.84864700683526
08175000,CHIRPS,0.49206349206349204,0.4411764705882353,43.03724870601179
08175000,MSWEP,0.30158730158730157,0.3235294117647059,37.0441473258228
08176900,CARAVAN,0.46875,0.6268656716417911,57.68907523947071
08176900,CHIRPS,0.3125,0.4626865671641791,43.3243260182126
08176900,MSWEP,0.328125,0.3283582089552239,39.17619488760159
08178880,CARAVAN,0.7538461538461538,0.7313432835820896,64.62091102104857
08178880,CHIRPS,0.4153846153846154,0.47761194029850745,45.63273565425029
08178880,MSWEP,0.2923076923076923,0.373134328358209,35.1332661784765
08189500,CARAVAN,0.6612903225806451,0.65625,65.08529399140144
08189500,CHIRPS,0.3064516129032258,0.40625,42.54171065173046
08189500,MSWEP,0.41935483870967744,0.421875,37.588953457969595
08190500,CARAVAN,0.671875,0.582089552238806,65.76673442358505
08190500,CHIRPS,0.453125,0.44776119402985076,45.54089297740362
08190500,MSWEP,0.296875,0.2835820895522388,34.35256194614511
08195000,CARAVAN,0.5967741935483871,0.7121212121212122,64.64992092350641
08195000,CHIRPS,0.5967741935483871,0.3484848484848485,48.18154584402848
08195000,MSWEP,0.3709677419354839,0.24242424242424243,34.61488724953084
08198500,CARAVAN,0.734375,0.7121212121212122,66.73766656635816
08198500,CHIRPS,0.5625,0.3333333333333333,57.21482645189475
08198500,MSWEP,0.328125,0.19696969696969696,34.38481394779445
08200000,CARAVAN,0.6507936507936508,0.7121212121212122,64.4741250724907
08200000,CHIRPS,0.3968253968253968,0.5,48.150826299268935
08200000,MSWEP,0.3968253968253968,0.3333333333333333,34.15734234282106
08202700,CARAVAN,0.5,0.6865671641791045,61.5132777551998
08202700,CHIRPS,0.5,0.44776119402985076,49.35683733772277
08202700,MSWEP,0.2903225806451613,0.40298507462686567,31.93802576521467
09447800,CARAVAN,0.9838709677419355,0.5303030303030303,55.96928578649339
09447800,CHIRPS,0.8709677419354839,0.5151515151515151,55.92496591019434
09447800,MSWEP,0.3548387096774194,0.4090909090909091,35.86344406681039
09505800,CARAVAN,0.9180327868852459,0.328125,52.16040645733666
09505800,CHIRPS,0.7049180327868853,0.546875,51.63731864020493
09505800,MSWEP,0.32786885245901637,0.25,31.99403174325032
10259000,CARAVAN,0.72,0.6071428571428571,69.42940963343581
10259000,CHIRPS,0.4,0.6428571428571429,56.22499247590365
10259000,MSWEP,0.16,0.42857142857142855,31.296976435435038
11451100,CARAVAN,0.5714285714285714,0.359375,51.18286330002242
11451100,CHIRPS,0.26785714285714285,0.578125,47.88681759539783
11451100,MSWEP,0.25,0.375,38.15621701307566
12073500,CARAVAN,0.42857142857142855,0.36507936507936506,36.789501512396285
12073500,CHIRPS,0.12698412698412698,0.47619047619047616,31.400005564611405
12073500,MSWEP,0.07936507936507936,0.3492063492063492,18.524126041704058
