date,basin,QObs_mm_d_obs,Q_sim_seed_444,Q_sim_seed_777,Q_sim_seed_666,Q_sim_seed_333,Q_sim_seed_111,Q_sim_seed_888,Q_sim_seed_222,Q_sim_seed_555,Q_sim_mean
1997-07-08,CAMELS_UY_10,0.7035238,1.0300158,1.3577253,1.4114223,1.018261,1.4506042,2.2176542,1.3042234,2.173253,1.4953948
1997-07-09,CAMELS_UY_10,0.9005655,0.9603586,1.4629267,1.5894582,1.1009804,1.4399586,2.0886045,1.4807502,2.18953,1.5390708
1997-07-10,CAMELS_UY_10,1.0026584,0.9488571,1.410006,1.6660069,1.1820834,1.414024,1.9874036,1.6221288,1.978447,1.5261195
1997-07-11,CAMELS_UY_10,1.0908469,0.9694357,1.4763893,1.7926792,1.3172513,1.627077,2.0733585,1.7201009,2.0044522,1.6225929
1997-07-12,CAMELS_UY_10,1.1938922,0.91385746,1.536342,1.7915452,1.4644475,1.8083202,1.9260017,1.8127695,1.9489484,1.650279
1997-07-13,CAMELS_UY_10,1.3115034,0.86020356,1.5408857,1.7821103,1.5569232,1.9980785,1.8459798,1.870289,1.8446213,1.6623864
1997-07-14,CAMELS_UY_10,1.4416298,0.9107066,1.6637326,1.889956,1.7900755,2.345809,1.9181936,2.0093334,1.9479922,1.809475
1997-07-15,CAMELS_UY_10,1.6315936,0.9349463,1.7344365,1.9124501,2.023776,2.53298,1.8694614,2.0219772,1.9231117,1.8691424
1997-07-16,CAMELS_UY_10,1.8167287,0.9341391,1.8805015,2.0166545,2.1464605,2.668041,1.8605629,2.2071915,1.9832307,1.9620978
1997-07-17,CAMELS_UY_10,1.9621484,1.0289216,1.9477651,2.0462623,2.267575,2.6055999,1.9267933,2.09345,2.1303577,2.0058405
1997-07-18,CAMELS_UY_10,1.9957384,1.0527911,1.8679764,1.9967552,2.4431324,2.5882807,1.8736082,1.9637922,2.0387988,1.978142
1997-07-19,CAMELS_UY_10,1.8506229,1.072401,1.9664197,1.9655385,2.5758505,2.627858,1.8183901,1.9429654,2.0490468,2.0023088
1997-07-20,CAMELS_UY_10,1.58189,1.0051186,1.9780993,1.9456469,2.5694041,2.6229887,1.7521925,1.9151219,2.017552,1.9757655
1997-07-21,CAMELS_UY_10,1.4103947,1.0161695,1.9106928,1.8829488,2.463769,2.5531912,1.6836152,1.9109572,1.9398617,1.9201505
1997-07-22,CAMELS_UY_10,1.3614187,0.98277056,1.7941015,1.781261,2.368854,2.4728665,1.6458962,1.8083646,1.8678634,1.8402473
1997-07-23,CAMELS_UY_10,1.7240156,0.9331111,1.6304445,1.6360815,2.2002883,2.3747556,1.5815816,1.7063551,1.7913868,1.7317505
1997-07-24,CAMELS_UY_10,2.0132015,0.8922201,1.4639789,1.4892408,2.0578825,2.2722385,1.5351999,1.5954618,1.7291582,1.6294227
1997-07-25,CAMELS_UY_10,2.2072532,0.8364848,1.2742459,1.3224163,1.8581244,2.1077788,1.4629253,1.4831722,1.6522249,1.4996715
1997-07-26,CAMELS_UY_10,2.253041,0.7523786,1.083093,1.1389898,1.5952132,1.8981026,1.3768259,1.3832359,1.5451047,1.3466179
