basin_id,ensemble_nse,ensemble_mse,ensemble_rmse,ensemble_beta_kg,num_models
camels_06878000,0.30551818967219047,1.4443105046227886,1.201794701528838,0.927897777521132,8
camels_06879650,0.16807473553598296,10.203539059311547,3.1942978977095335,1.076521813755237,8
camels_06885500,0.43166959318384734,2.7687205008624005,1.6639472650485052,1.0794030573717688,8
camels_06888500,0.2175475600848743,7.087532247803207,2.6622419589141795,1.0373609149469882,8
camels_06889200,0.27918371048690804,5.794762131627896,2.4072312169020855,1.255118651794211,8
camels_06889500,0.39789449930327236,4.330740637481695,2.081043160888715,1.1625337358584011,8
camels_06892000,0.05362014185320074,5.298257783236814,2.3017944702420357,1.233959697304516,8
camels_06903400,0.06469953562814634,11.457503830261748,3.3848934739902448,1.3045683165455946,8
camels_06906800,0.39187987794043067,12.366318147937836,3.516577618642568,1.0907163881865514,8
camels_06910800,0.2860547246319206,7.148057604821867,2.673585159448239,1.2334542410053893,8
camels_06911900,0.3080991726992949,8.113990449442777,2.848506705177781,1.4430516146393955,8
camels_06917000,0.24452819317178365,8.824292065082446,2.9705709998386585,1.117718610877625,8
camels_06918460,0.29841186412112586,4.322615822759436,2.0790901430095414,0.989851934150877,8
camels_06919500,0.45132762150212635,4.480773319851515,2.1167837206128346,1.2694938319123614,8
camels_06921070,0.40809808059779806,6.503155539250088,2.5501285338684574,0.9528927835219962,8
camels_06921200,0.3963215499521249,9.780637996912802,3.127401157017245,0.9586113197368906,8
camels_07057500,-0.12505031395417499,3.2946311813624165,1.8151118922431246,0.8369798297971506,8
camels_07060710,0.12017406660511876,4.065791265061128,2.0163807341524387,1.425854716808851,8
camels_07066000,0.24824328526969597,3.6846686733911773,1.9195490807455737,0.8787951961998232,8
camels_07083000,0.838597262262251,0.7401052121060142,0.860293677825203,0.9749809220032636,8
camels_07142300,-0.04497414484313755,0.02452754544859886,0.15661272441471305,0.8368159059121283,8
camels_07145700,0.34451486002130594,3.54334271664283,1.882376879544272,0.8493305117535203,8
camels_07167500,-0.012990781787476147,17.918779579473902,4.233057946623682,1.4574679164139253,8
camels_07180500,0.3456772168149417,4.445326187824228,2.108394220212204,0.9451438812885824,8
camels_07184000,0.30386885068657443,21.425722265546256,4.628792743853007,1.106507889768369,8
camels_07195800,0.189050743266041,5.141382835886346,2.2674617606227336,0.9373537642212861,8
camels_07196900,0.2472185840504455,14.39224084483883,3.7937106959860327,1.2438789331692852,8
camels_07197000,0.39760332237385576,5.0922671228038805,2.256605220858066,1.0558162405192688,8
camels_07208500,0.4316914789243057,0.09953618433703616,0.31549355672824153,0.9330736170560517,8
camels_07261000,0.40137321287112204,5.551682622055485,2.3562008874574945,0.8344813132179519,8
camels_07263295,0.4536600213140549,6.66122524319256,2.5809349552424914,1.1691489683090772,8
camels_07291000,0.257296135861369,15.584689090285336,3.9477448106843656,0.9090092253906552,8
camels_07299670,0.05512222400240763,0.7363555605691104,0.8581116247721565,0.4281641678791534,8
camels_07301410,0.27938393076583545,0.007232237803628973,0.0850425646581109,0.9765374094793772,8
camels_07315200,0.4074199809475768,1.8481392252990148,1.3594628443981154,0.7327099647013154,8
camels_07315700,0.45842171808314935,2.7286609937161828,1.6518659127532667,0.8381453333284865,8
camels_07335700,0.41864901901237483,27.307788293161792,5.225685437639908,0.8443326318965156,8
camels_07340300,0.3293825148175822,20.069387877361873,4.479887038459996,0.9315295696185253,8
camels_07346045,0.4832160565956892,1.362037902346024,1.1670637953197007,0.8259487060320861,8
camels_07359610,0.2837672137206052,21.961295461619848,4.686288025892118,0.8575623506741641,8
camels_07362100,0.4220449101582161,6.596627564951738,2.568390072584719,1.1263177691209285,8
camels_07362587,0.3248644735180227,28.851116175169167,5.371323503119987,0.8867081478282663,8
camels_07375000,0.22447807853937363,18.037683034309282,4.247079353427398,0.8088824562348892,8
camels_08013000,0.46377965748008687,6.570300325298209,2.5632597069548395,0.8352454069996182,8
camels_08014500,0.4491045486649813,3.9037034658540173,1.9757792047326588,1.025920165496786,8
camels_08023080,0.33397029557605307,12.9811245836177,3.6029327753397924,0.8811526888755269,8
camels_08050800,0.2539896454602354,12.921983364158734,3.594716033869537,0.7758123506421266,8
camels_08066200,0.17305334748828782,24.66789902238727,4.966678872484839,0.8938735965766822,8
camels_08066300,0.27050622399944313,5.245120121341094,2.2902227230863583,0.8726970882205507,8
camels_08070000,0.21330448140953362,10.085145210740725,3.1757117644302553,0.9076524355925464,8
camels_08070200,0.23111873509476755,7.162384568504654,2.67626317250465,1.0204924312284438,8
camels_08082700,0.09558034042683627,0.3924021368729228,0.6264200961598556,1.1250634710673448,8
camels_08086212,0.2419447672225129,0.86861628024983,0.9319958584939259,0.9233815614845057,8
camels_08086290,0.2468781141843015,0.7700615906701246,0.8775315325788154,1.041720746046068,8
camels_08101000,0.2267546661088865,2.356248271197232,1.5350075801758218,0.7705165464014172,8
camels_08103900,0.17944689196585217,1.651004961166484,1.2849143789243251,0.7783165908837463,8
camels_08104900,0.23735448726142683,2.3939456725690693,1.547238078825967,0.6519262297475419,8
camels_08109700,0.3261646967452365,1.1550888918429385,1.0747506184426872,1.2793757639440926,8
camels_08150800,0.09468295640624635,0.8022183168863697,0.8956664093770458,1.254937997634428,8
camels_08158700,0.3044337813126956,1.8525330450557793,1.3610778982320517,0.7765365992115166,8
camels_08158810,0.18996799730180147,4.266666994627517,2.0655911973639696,0.8926749431168856,8
camels_08164300,0.22291037402766845,6.993537617929309,2.644529753647954,0.7189284663590884,8
camels_08164600,0.2434271061030555,18.116932833074024,4.256399045328577,0.6795662456619992,8
camels_08165300,0.11057407352438442,0.5542846173107092,0.744502933043725,0.6073883423320178,8
camels_08171300,0.259684300988099,2.470594204598994,1.5718123948483782,0.6982853664701715,8
camels_08175000,0.16996661409845515,3.002955930970747,1.7329039012509457,0.8669342450680986,8
camels_08176900,0.09572967487362927,3.480252737896907,1.865543550254699,1.2379129798588795,8
camels_08178880,0.2453380121615244,1.2005752512439942,1.0957076486198287,0.5407028220831456,8
camels_08189500,0.11302137728052553,1.3120369702405326,1.1454418231584407,1.219376967566498,8
camels_08190000,0.0659457649150289,1.6487340957400776,1.2840304107536074,0.4092969003892501,8
camels_08190500,0.07543045164829809,1.0801116994284323,1.039284224564403,1.3371442104432794,8
camels_08194200,-0.08362846426314063,0.09224170850412407,0.30371320106989763,1.9206812630432888,8
camels_08195000,0.08774373969933313,2.1019235927990305,1.4498012252715993,0.4471250818588615,8
camels_08196000,0.09211111468637778,2.02007432899758,1.4212931889647469,0.6290905591571516,8
camels_08198500,0.15290112139056145,1.463152026023445,1.2096082117873725,1.3520969967859684,8
camels_08200000,0.19642066389030943,4.7533771250317445,2.180224099727307,0.6315780769490595,8
camels_08202700,0.0013225443171177576,1.5882208892521612,1.2602463605391452,5.065619103899776,8
camels_08267500,0.7927003323751574,0.34277859210416967,0.5854729644519631,0.9152632165240697,8
camels_08269000,0.5851928952068468,0.2270255771574121,0.476472010885647,0.9288502632936544,8
camels_08271000,0.7682639146468427,0.6007547443263348,0.7750837014970285,0.8411403947579701,8
camels_08324000,0.8342240538871488,0.008926625682396884,0.09448082177033011,0.9505921653163801,8
camels_08377900,0.6384704100383902,0.5745707157410095,0.758004429895373,0.8990254848266616,8
camels_08378500,0.6501157510014555,0.2980933712644811,0.5459792773214759,0.8316087029133523,8
camels_08380500,0.39606809007399846,0.25039293250675965,0.5003927782320201,0.9303638084637404,8
camels_09035800,0.8844806943747504,0.29104948786645257,0.539490025733982,0.9674855694380928,8
camels_09035900,0.8858821807649493,0.4110561393445372,0.6411365995983518,1.021516074093077,8
camels_09047700,0.697480556687128,0.4136213573872273,0.6431340119968989,1.019737187510986,8
camels_09065500,0.8583879578803,1.7315053281848318,1.3158667592825772,0.8655882046223413,8
camels_09066000,0.9160637005729967,0.5789914929490363,0.7609149051957362,1.0645071219297246,8
camels_09066200,0.893167494108405,1.1603771337327295,1.0772080271390154,1.0409216614368937,8
camels_09066300,0.8630688809993157,0.46962157753080813,0.6852894115122516,1.1956739618677854,8
camels_09081600,0.9434965334883874,0.37564435426702714,0.612898322943559,1.0061655041957462,8
camels_09107000,0.886223247507676,0.15702240228590536,0.39626052324942157,1.0056110863482812,8
camels_09210500,0.7982436676896164,0.06144046398198288,0.24787187009013928,1.0338356029469034,8
camels_09223000,0.9454246356758459,0.08154303474883969,0.28555741060045997,1.0410310252763608,8
camels_09306242,0.32123248381407643,0.006260570012397382,0.07912376389174988,0.8660049390218801,8
camels_09312600,0.8890066413554079,0.04717017087616226,0.21718694913866776,0.9833024820194676,8
camels_09352900,0.8335965429305249,1.1213147140239512,1.0589214862415208,1.0936769713468866,8
camels_09378170,0.6776062958305111,0.09011449055702879,0.30019075694802594,1.1842622114049468,8
camels_09386900,0.09529558268347327,0.2214515691832132,0.47058640990068257,0.4183395012076631,8
camels_09404450,0.7534426349574384,0.00933329845535539,0.09660899779707577,0.9786362476129827,8
camels_09430600,0.5302945382017211,0.8225467864144094,0.9069436511792832,1.0627236440453107,8
camels_09447800,0.16516900800703882,0.30730207387982955,0.5543483326211324,0.6839384291126752,8
camels_09484600,0.0059016648370002756,0.0033114780992193303,0.05754544377463198,2.173696744188627,8
camels_09492400,0.7810821567910161,0.3030225243199724,0.5504748171533121,0.8825242535890218,8
camels_09494000,0.8041954000036173,0.046355990503292206,0.21530441357132513,0.8625541215816249,8
camels_09497980,0.569296631166192,0.19164844007103524,0.43777670115143774,1.0757582794430351,8
camels_09505350,0.5457211699123707,1.3203168424650717,1.1490504090182778,0.619420401380223,8
camels_09505800,0.5849887723329577,0.6293516126703964,0.793316842548043,0.924275909547496,8
camels_09508300,0.4962192770856587,3.792407651237366,1.947410498902932,0.6303715563590612,8
camels_09510200,0.5962224682043216,0.5703386613301645,0.7552076941677465,1.155557412411615,8
camels_09512280,0.5083158039871338,0.48458284016787556,0.696119846124125,1.0456707409928618,8
camels_09513780,0.5083339612129849,2.1125939848299042,1.45347651677965,0.6271019900211109,8
camels_10234500,0.8304554051878932,0.08011914290021468,0.283053250997431,1.0038511705123931,8
camels_10244950,0.5905342499559421,0.06587802851046538,0.25666715510650245,0.8507915461525406,8
camels_10259000,0.6873328459717798,0.2058129969968276,0.4536661735206049,0.6210685187237507,8
camels_10336645,0.8158504353674949,3.27882485173276,1.810752565021726,0.9693676529441237,8
camels_10336660,0.7476851413993855,10.00179356609083,3.162561235152741,0.9155448228715289,8
camels_10343500,0.7524125887856744,1.6048606238526943,1.2668309373601097,0.8533626336128013,8
camels_11124500,0.7131447071402822,0.7359654907719837,0.8578843108321679,0.8441020487194547,8
camels_11141280,0.46436356003291934,0.8636295758633656,0.9293167252682831,0.7958624449469826,8
camels_11143000,0.8316232857516457,4.4592078436812805,2.1116836514216044,0.9168562526099721,8
camels_11148900,0.650172881476158,9.061451037567574,3.010224416479206,0.8499344071241405,8
camels_11151300,0.5780057600116162,0.15044738557634113,0.3878754768947647,0.7902252406526805,8
camels_11176400,0.7209534693500688,0.6802156367959797,0.824751863772359,0.6734194404579686,8
camels_11230500,0.8854152199509377,0.9494496256121043,0.9743970574730325,0.9644733940853811,8
camels_11237500,0.8469473169116423,3.34634770710996,1.8293025192979864,1.0105064499327794,8
camels_11264500,0.8922390213411201,1.2063575060608058,1.098343073024456,1.0486190689162151,8
camels_11266500,0.8857244736297755,1.3092290696558173,1.144215482177993,1.0188687632438147,8
camels_11284400,0.7749152811443817,2.05087997489116,1.4320893739188068,1.090929531961611,8
camels_11381500,0.7776137429946719,2.746454452544804,1.657243027604824,1.0382425827594157,8
camels_11451100,0.8519083025233446,5.736857937315125,2.3951738845676998,0.8789604587283529,8
camels_11468500,0.7847003774679709,6.43802491991408,2.5373263329564213,0.9741256093301514,8
camels_11473900,0.8680032578404917,2.595980155645529,1.6112045666660484,1.0798998621597669,8
camels_11475560,0.7876516156896629,19.981391306880074,4.470054955689032,0.9249254542928894,8
camels_11476600,0.8895380128917835,7.730105788662219,2.780306779595054,1.067904521748066,8
camels_11478500,0.8761856480951355,8.711599602052951,2.951541902472833,0.9549207725186181,8
camels_11480390,0.8830795286779912,4.7603737441446174,2.1818280739198075,1.0305034776725905,8
camels_11481200,0.7703399031470374,10.533694515544246,3.2455653614654327,1.0374092513123536,8
camels_11482500,0.8253498146537808,6.524378720175229,2.554286342635694,1.1344324435642226,8
camels_11522500,0.8456965229333419,1.7243927428377481,1.3131613544563927,1.0710917081341007,8
camels_11523200,0.8357774314037612,3.290599444313249,1.8140009493694453,1.0736879444538134,8
camels_11528700,0.8886063738162899,1.5480766704516749,1.24421729229732,0.9836050904455669,8
camels_11532500,0.9044349600209477,8.843389841927507,2.973783758434279,1.0761687344549402,8
camels_12010000,0.8717389350344789,18.92589125291784,4.350389781722765,0.9132288205806535,8
camels_12013500,0.8618851081384247,8.728496152540131,2.9544028419530286,1.1965599348678224,8
camels_12020000,0.8402058760683295,13.741012130822822,3.7068871214029193,1.2184257677896249,8
camels_12025700,0.8556535085497936,7.54655113210382,2.7470986753489255,1.0392567742632342,8
camels_12035000,0.8965167497700417,11.641828543686776,3.4120123891461436,0.9650218246717038,8
camels_12040500,0.880199628219829,30.123474076973817,5.488485590486124,0.9491012299833602,8
camels_12041200,0.8777116075454984,16.481637531455004,4.059758309487771,0.9610884456040051,8
camels_12048000,0.81311693646114,0.9820715896372455,0.9909952520760357,1.012158939197835,8
camels_12054000,0.8105502162402247,8.544355514171448,2.9230729573808873,1.028711969532978,8
camels_12056500,0.8490840667250772,18.28275974005519,4.275834391093181,0.9861610353840099,8
camels_12073500,0.7529480214998138,1.8177404361420315,1.3482360461514264,1.0337570065625485,8
camels_12082500,0.8511505811557065,4.125212330513325,2.031061872645273,1.0182363260601395,8
camels_12092000,0.7522089573013216,4.447209472721418,2.1088407888509315,1.1087156405319878,8
camels_12114500,0.8727240432226646,6.659069765921494,2.580517344627138,1.005469818219962,8
camels_12115000,0.8450369532701552,8.901784191337246,2.98358579419752,1.0723614663016183,8
camels_12117000,0.7643199070990283,7.21478768128446,2.686035681312603,0.9638095792387784,8
camels_12143600,0.8970378379637087,6.5789602402548555,2.5649483893939964,0.9937481645858677,8
camels_12144000,0.8724922380043438,5.87831435493053,2.42452353152749,0.9638930461954273,8
camels_12145500,0.8420033272527382,6.559123284963467,2.561078539397702,1.095070547187772,8
camels_12147500,0.859645713725879,11.634179796423037,3.4108913492550648,1.0259837157593146,8
camels_12167000,0.8452454125968663,13.322354312021648,3.6499800426881306,1.0359279068846243,8
camels_12175500,0.8147879463766128,4.904201723733758,2.2145432313986912,1.0669334888835371,8
camels_12178100,0.7873817609218616,8.002739509833294,2.8289113647891644,1.0765355005150725,8
camels_12186000,0.8605989029850031,7.228058339844954,2.6885048521148245,1.0416176176698295,8
camels_12189500,0.8743328984166692,3.547915870007952,1.8835912162695896,1.035304589641323,8
camels_12375900,0.8272693401261595,1.5018614069613851,1.2255045519953751,1.012845473729093,8
camels_12377150,0.8944703598437622,2.4758798458838895,1.5734928807858934,0.9805797119043879,8
camels_12381400,0.8630361548395263,0.32349302439761934,0.5687644718137899,1.0773841012531515,8
camels_12383500,0.8488254337959991,0.18604372895536558,0.4313278671212487,1.0227369389545615,8
camels_12390700,0.8073533992965953,0.4690964826327309,0.6849061852784882,0.9632640080265111,8
camels_12411000,0.8680122219055492,1.0925312449102806,1.0452421943790255,1.039046228051622,8
camels_12447390,0.8449517157456672,1.1669415950215598,1.080250709336291,1.021047041711584,8
camels_12451000,0.8829380618448801,2.581498316865684,1.6067041783930496,1.0732609746352701,8
camels_12488500,0.8468602951399471,1.6932896926193814,1.3012646512602197,1.0621253365072012,8
camels_13011500,0.8490883773330684,1.6837743064410982,1.2976032931682542,0.922394822038088,8
camels_13011900,0.9378571921335821,0.37252846537555123,0.6103511000854764,0.9281758074300557,8
camels_13018300,0.8694568647746868,0.30143900957949943,0.5490346160120502,0.9144166492764916,8
camels_13023000,0.9377868599595719,0.14539223512431623,0.3813033374156542,0.9613281775046866,8
camels_13161500,0.8550602466253137,0.017554920195559806,0.1324949817750084,1.0539369756733334,8
camels_13235000,0.9319886365699434,0.2998539883285058,0.5475892514727675,0.9089365402603553,8
camels_13240000,0.9162442377719363,1.8682702296890386,1.3668468201261759,0.9236652844239482,8
camels_13313000,0.9571627782204507,0.26158019031128227,0.5114491082319748,0.9660288193575397,8
camels_13331500,0.9156914141012089,0.4048997635667436,0.6363173450148468,0.9834666501225071,8
camels_14020000,0.7948849356895061,1.0947655847258253,1.0463104628769728,0.9902049230986201,8
camels_14096850,0.8451267496174216,0.1287282369451696,0.35878717500096013,0.9288712023236784,8
camels_14137000,0.8288044658164209,5.323878158976058,2.30735306335551,0.8809686020489891,8
camels_14138800,0.810824994258229,21.984883115473593,4.688804017601247,0.9820862334911572,8
camels_14138870,0.8096169990009476,12.727572486054857,3.5675723519019003,1.0150689734471556,8
camels_14138900,0.8114522102650363,21.016073033780902,4.584329071279777,0.8085560258342529,8
camels_14139800,0.7885181609638134,18.934560937320978,4.35138609380057,0.8485545345170347,8
camels_14141500,0.802005913193163,11.017087999450348,3.3191999035084265,0.9630416509744507,8
camels_14154500,0.8596505943547306,2.7691614360317907,1.6640797565116254,1.000555499844117,8
camels_14158790,0.8367106068564835,10.078321830981558,3.1746372754980303,0.898272655838747,8
camels_14166500,0.8972303726017801,1.9550645146497214,1.3982362156122696,0.976035637380001,8
camels_14182500,0.8285139692869908,15.415403838294171,3.926245514266036,0.9928633943185421,8
camels_14185000,0.8808559478063671,5.232393415057562,2.287442549017912,1.0013972848044483,8
camels_14185900,0.8803821942927843,10.346048572304406,3.2165274089154607,0.9737449247411982,8
camels_14187000,0.8641324151908912,4.205404277877092,2.050708238116064,0.9970625020443729,8
camels_14216500,0.8208712281837045,10.471653956586065,3.235993503792315,0.9862102022384923,8
camels_14222500,0.8794284127043698,7.337382049905869,2.7087602422336805,0.9540302043870478,8
camels_14236200,0.8589127592864875,8.647278016088874,2.940625446412527,0.9908094753532858,8
camels_14301000,0.9124274862967522,3.3312802155174355,1.825179502272978,0.9919271103287837,8
camels_14303200,0.8040893875865371,17.89282449439173,4.229991074977787,0.9165839569229479,8
camels_14305500,0.844020643356447,18.170020641863022,4.262630718448763,0.8845713851365233,8
camels_14306340,0.8451674611342742,10.080710808273858,3.175013513085237,0.9151365859329971,8
camels_14306500,0.9192330468752252,3.2555006284450125,1.8043005925967581,1.0270048260251854,8
camels_14308990,0.8133992470141549,1.767025185208633,1.3292949955554008,0.9443508510630431,8
camels_14309500,0.8600385292382766,3.8454847093312394,1.9609907468754766,1.0109721879363434,8
camels_14316700,0.8586150363375921,3.910670049799754,1.9775414154448838,0.9336768848756334,8
camels_14325000,0.872171270757959,7.739490141618285,2.7819939147342296,0.9087641786645935,8
camels_14362250,0.8156847714430566,0.2129741912405997,0.46149126886713654,1.2964302034571071,8
camels_14400000,0.900786250772052,18.20182171026082,4.266359303933603,0.9784225556828429,8
